Star_sector,Tmag,rhat,p,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,value,err1,err2,Pipeline
TIC_376637093_17,10.377,1.0,2.056014,0.12259277773810374,0.0034535778574165624,-0.0034535778574165624,0.1220462,0.0010648,-0.0013586,QLP
TIC_140691463_30,12.0166,1.0,2.0845435,0.1129534711624264,0.0023797565778414897,-0.0023797565778414897,0.1129629,0.0022705,-0.0016915,QLP
TIC_140691463_13,12.0166,1.0,2.0845435,0.1129534711624264,0.0023797565778414897,-0.0023797565778414897,0.1138099,0.0029748,-0.0022726,QLP
TIC_140691463_33,12.0166,1.0,2.0845435,0.1129534711624264,0.0023797565778414897,-0.0023797565778414897,0.111355,0.0021589,-0.0016209,QLP
TIC_140691463_37,12.0166,1.0,2.0845435,0.1129534711624264,0.0023797565778414897,-0.0023797565778414897,0.1135078,0.0023696,-0.0018999,QLP
TIC_140691463_36,12.0166,1.0,2.0845435,0.1129534711624264,0.0023797565778414897,-0.0023797565778414897,0.1124891,0.0022577,-0.0016943,QLP
TIC_140691463_31,12.0166,1.0,2.0845435,0.1129534711624264,0.0023797565778414897,-0.0023797565778414897,0.1150042,0.00237,-0.0018946,QLP
TIC_140691463_27,12.0166,1.0,2.0845435,0.1129534711624264,0.0023797565778414897,-0.0023797565778414897,0.111805,0.0020472,-0.0015468,QLP
TIC_140691463_11,12.0166,1.01,2.0845435,0.1129534711624264,0.0023797565778414897,-0.0023797565778414897,0.1122473,0.0032396,-0.002281,QLP
TIC_140691463_32,12.0166,1.0,2.0845435,0.1129534711624264,0.0023797565778414897,-0.0023797565778414897,0.1099422,0.0018912,-0.0014511,QLP
TIC_140691463_28,12.0166,1.01,2.0845435,0.1129534711624264,0.0023797565778414897,-0.0023797565778414897,0.1143477,0.0026261,-0.0018071,QLP
TIC_140691463_35,12.0166,1.01,2.0845435,0.1129534711624264,0.0023797565778414897,-0.0023797565778414897,0.1134544,0.0023279,-0.0017147,QLP
TIC_140691463_38,12.0166,1.0,2.0845435,0.1129534711624264,0.0023797565778414897,-0.0023797565778414897,0.1159249,0.0023788,-0.0017602,QLP
TIC_140691463_34,12.0166,1.0,2.0845435,0.1129534711624264,0.0023797565778414897,-0.0023797565778414897,0.1145911,0.001952,-0.0015127,QLP
TIC_140691463_12,12.0166,1.0,2.0845435,0.1129534711624264,0.0023797565778414897,-0.0023797565778414897,0.1123708,0.0029309,-0.0022745,QLP
TIC_140691463_39,12.0166,1.01,2.0845435,0.1129534711624264,0.0023797565778414897,-0.0023797565778414897,0.1137309,0.0021105,-0.0017063,QLP
TIC_140691463_29,12.0166,1.0,2.0845435,0.1129534711624264,0.0023797565778414897,-0.0023797565778414897,0.1141509,0.0024696,-0.0020092,QLP
TIC_179317684_13,10.8719,1.0,4.231306,0.09273489599134106,0.00254081406131402,-0.00254081406131402,0.0826076,0.0007726,-0.0008464,QLP
TIC_179317684_35,10.8719,1.0,4.231306,0.09273489599134106,0.00254081406131402,-0.00254081406131402,0.0818025,0.0008561,-0.0008319,QLP
TIC_179317684_30,10.8719,1.01,4.231306,0.09273489599134106,0.00254081406131402,-0.00254081406131402,0.0825685,0.0007123,-0.0007929,QLP
TIC_179317684_10,10.8719,1.0,4.231306,0.09273489599134106,0.00254081406131402,-0.00254081406131402,0.0819876,0.000873,-0.0008541,QLP
TIC_179317684_29,10.8719,1.01,4.231306,0.09273489599134106,0.00254081406131402,-0.00254081406131402,0.0824959,0.0007012,-0.0006839,QLP
TIC_179317684_37,10.8719,1.0,4.231306,0.09273489599134106,0.00254081406131402,-0.00254081406131402,0.0803821,0.0010751,-0.0010915,QLP
TIC_179317684_11,10.8719,1.01,4.231306,0.09273489599134106,0.00254081406131402,-0.00254081406131402,0.0819104,0.0009034,-0.0008728,QLP
TIC_179317684_38,10.8719,1.0,4.231306,0.09273489599134106,0.00254081406131402,-0.00254081406131402,0.0828448,0.0007211,-0.0007155,QLP
