#*******************************************************************************
# Revised: Nov 19, 2019              TESS / (Earth)                          -95
#                        https://tess.gsfc.nasa.gov/index.html 
#                   http://spaceflight101.com/tess/tess-orbit-design/ 
#
# BACKGROUND:
#  The NASA Transitting Exoplanet Survey Satellite (TESS) mission is to 
#  detect exoplanets transiting nearby bright stars, targets for followup 
#  characterization with large ground telescopes such as the Hubble Space 
#  Telescope and the future James Webb Space Telescope.
#
#  Launched        : 2018-Apr-18 22:51 UTC
#  Launch vehicle  : Falcon 9 Block 4
#  Launch site     : SLC-40, Cape Canaveral
#  Payload mass    : 362 kg
#  Ascent duration : 49 minutes, then TESS deployment
#
#  TESS is designed to:
#   - Monitor 200,000 nearby stars for planets
#   - Detect and characterize Earth and Super-Earth size planets
#   - Cover 400X larger sky area than Kepler
#   - Span stellar spectral types of F5 to M5
#
#  Transiting exoplanets allow determination of the following: 
#   - Fundamental properties: 
#       mass, radius, orbit
#   - Dynamics: 
#       planet-planet interactions, mutual inclinations, moons, tides
#   - Atmospheric composition & structure: 
#       transmission spectrum, emission spectrum, 
#
# MISSION OVERVIEW:
#  All-sky, two year photometric exoplanet discovery mission.
#  TESS will tile the sky with 26 observation sectors:
#
#   - At least 27 days staring at each 24 deg. x 96 deg. sector
#   - Brightest 100,000 stars at 1-minute cadence
#   - Full frame images with 30-minute cadence
#   - Map Northern hemisphere in first year
#   - Map Southern hemisphere in second year
#   - Sectors overlap at ecliptic poles for sensitivity to smaller 
#      and longer period planets in JWST Continuous Viewing Zone (CVZ)
#
#  TESS observes from unique High Earth Orbit (HEO):
#   - Unobstructed view for continuous observation
#   - Two 13.7 day orbits per observation sector
#   - Stable 2:1 resonance with Moon's orbit (P/2)
#   - Thermally stable, low-radiation
#
# SPACECRAFT: 
#  Designed for photometric stability. Heritage Orbital LEOStar-2 spacecraft bus:
#   - 3-axis stabilized pointing, with <= 3 arcsecong performance
#   - Two-headed star tracker; 4 wheel zero-momentum system
#   - 400W single-axis articulating solar array
#   - Passive thermal control
#   - Mono-propellant propulsion system
#   - Ka-band 100 Mbps science downlink 
#   - Hexagonal 3.9 x 1.2 x 1.5 meter dimensions when fully deployed
#   - Two 1.1 x 0.89 m solar panels
#
# SCIENCE INSTRUMENT: 
#  Four wide field-of-view CCD cameras. Each of the four cameras has:
#   - 24 deg. x 24 deg. Field-of-View
#   - 100 mm effective pupil diameter
#   - Lens assembly with 7 optical elements
#   - Athermal design
#   - 600nm - 1000nm bandpass
#   - 16.8 Megapixel, low-noise, low-power, MIT Lincoln Lab CCID-80 detector
#
# Trajectory:
#  A SpaceX Falcon 9 launched the 362-kilogram TESS spacecraft into a 
#  Suprasynchronous Transfer Orbit of 200 by 270,000 kilometers at an 
#  inclination of 28.5 degrees. 
#
#  The operational orbit chosen for TESS is a highly eccentric, 2:1 lunar 
#  resonance orbit of 108,400 by 376,300 kilometers at an inclination of 
#  37 degrees, timed so that the spacecraft reaches apogee with the moon at 
#  a phasing of 90 degrees. 
#
#  11 maneuvering engine burns, 3.5 phasing loops, and a lunar flyby will
#  be used during the first 60 days to go from the inital transfer orbit to
#  the operational orbit.
#
#  Post-launch trajectory (starts after launch ascent, L+00:49 min.).
#  Concatenated short-term predictions, each covering 3-4 days:
#
#  Trajectory name                           Start (TDB)          Stop (TDB)
#  ------------------------------------   -----------------   -----------------
#  Concatenated trajectory files (168)    2018-Apr-18 23:37   2021-May-19 13:01
#*******************************************************************************
# 
# 
#*******************************************************************************
#Ephemeris / WWW_USER Fri Nov 22 07:42:47 2019 Pasadena, USA      / Horizons    
#*******************************************************************************
#Target body name: TESS (spacecraft) (-95)         {source: TESS_merged}
#Center body name: Solar System Barycenter (0)     {source: DE431mx}
#Center-site name: BODY CENTER
#*******************************************************************************
#Start time      : A.D. 2018-Dec-01 00:00:00.0000 TDB
#Stop  time      : A.D. 2019-Dec-31 00:00:00.0000 TDB
#Step-size       : 60 minutes
#*******************************************************************************
#Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
#Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
#Center radii    : (undefined)                                                  
#Output units    : AU-D                                                         
#Output type     : GEOMETRIC cartesian states
#Output format   : 4 (position, LT, range, and range-rate)
#Reference frame : ICRF/J2000.0                                                 
#Coordinate systm: Earth Mean Equator and Equinox of Reference Epoch            
#*******************************************************************************
#            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     LT,                     RG,                     RR,
#**************************************************************************************************************************************************************************************************
#$$SOE
JDTDB,CalendarDate,X,Y,Z,LT,RG,RR,
2458456.000000000, A.D. 2018-Dec-03 12:00:00.0000,  3.204727274881830E-01,  8.644023448860323E-01,  3.739765605296905E-01,  5.745850254165777E-03,  9.948631316587241E-01, -8.482565976396255E-05,
2458456.041666667, A.D. 2018-Dec-03 13:00:00.0000,  3.197693673558080E-01,  8.646218558233832E-01,  3.740615014183080E-01,  5.745829232923330E-03,  9.948594919434220E-01, -8.987447841303324E-05,
2458456.083333333, A.D. 2018-Dec-03 14:00:00.0000,  3.190658220032135E-01,  8.648406602167866E-01,  3.741462058287411E-01,  5.745807001137541E-03,  9.948556426290380E-01, -9.488656318768174E-05,
2458456.125000000, A.D. 2018-Dec-03 15:00:00.0000,  3.183620932582073E-01,  8.650587588933805E-01,  3.742306746760380E-01,  5.745783567542660E-03,  9.948515852278599E-01, -9.986278868441243E-05,
2458456.166666667, A.D. 2018-Dec-03 16:00:00.0000,  3.176581829279411E-01,  8.652761526557775E-01,  3.743149088602900E-01,  5.745758940664872E-03,  9.948473212161516E-01, -1.048040094386921E-04,
2458456.208333333, A.D. 2018-Dec-03 17:00:00.0000,  3.169540927997852E-01,  8.654928422824212E-01,  3.743989092671830E-01,  5.745733128827096E-03,  9.948428520349811E-01, -1.097110604039539E-04,
2458456.250000000, A.D. 2018-Dec-03 18:00:00.0000,  3.162498246421812E-01,  8.657088285279303E-01,  3.744826767685344E-01,  5.745706140153592E-03,  9.948381790910209E-01, -1.145847577901373E-04,
2458456.291666667, A.D. 2018-Dec-03 19:00:00.0000,  3.155453802054666E-01,  8.659241121234320E-01,  3.745662122228128E-01,  5.745677982574453E-03,  9.948333037573238E-01, -1.194258993018074E-04,
2458456.333333333, A.D. 2018-Dec-03 20:00:00.0000,  3.148407612226725E-01,  8.661386937768876E-01,  3.746495164756402E-01,  5.745648663829915E-03,  9.948282273740710E-01, -1.242352649930877E-04,
2458456.375000000, A.D. 2018-Dec-03 21:00:00.0000,  3.141359694102999E-01,  8.663525741734049E-01,  3.747325903602811E-01,  5.745618191474564E-03,  9.948229512492965E-01, -1.290136180726827E-04,
2458456.416666667, A.D. 2018-Dec-03 22:00:00.0000,  3.134310064690738E-01,  8.665657539755426E-01,  3.748154346981180E-01,  5.745586572881363E-03,  9.948174766595912E-01, -1.337617047526554E-04,
2458456.458333333, A.D. 2018-Dec-03 23:00:00.0000,  3.127258740846735E-01,  8.667782338236045E-01,  3.748980502991102E-01,  5.745553815245596E-03,  9.948118048507790E-01, -1.384802555557002E-04,
2458456.500000000, A.D. 2018-Dec-04 00:00:00.0000,  3.120205739284442E-01,  8.669900143359246E-01,  3.749804379622432E-01,  5.745519925588648E-03,  9.948059370385754E-01, -1.431699854702912E-04,
2458456.541666667, A.D. 2018-Dec-04 01:00:00.0000,  3.113151076580913E-01,  8.672010961091409E-01,  3.750625984759641E-01,  5.745484910761690E-03,  9.947998744092234E-01, -1.478315942132844E-04,
2458456.583333333, A.D. 2018-Dec-04 02:00:00.0000,  3.106094769183525E-01,  8.674114797184638E-01,  3.751445326186049E-01,  5.745448777449228E-03,  9.947936181201098E-01, -1.524657669380817E-04,
2458456.625000000, A.D. 2018-Dec-04 03:00:00.0000,  3.099036833416560E-01,  8.676211657179314E-01,  3.752262411587959E-01,  5.745411532172557E-03,  9.947871693003617E-01, -1.570731753114321E-04,
2458456.666666667, A.D. 2018-Dec-04 04:00:00.0000,  3.091977285487629E-01,  8.678301546406570E-01,  3.753077248558690E-01,  5.745373181293088E-03,  9.947805290514234E-01, -1.616544766349665E-04,
2458456.708333333, A.D. 2018-Dec-04 05:00:00.0000,  3.084916141493901E-01,  8.680384469990704E-01,  3.753889844602485E-01,  5.745333731015590E-03,  9.947736984476172E-01, -1.662103153608310E-04,
2458456.750000000, A.D. 2018-Dec-04 06:00:00.0000,  3.077853417428231E-01,  8.682460432851465E-01,  3.754700207138345E-01,  5.745293187391310E-03,  9.947666785366840E-01, -1.707413229700871E-04,
2458456.791666667, A.D. 2018-Dec-04 07:00:00.0000,  3.070789129185144E-01,  8.684529439706278E-01,  3.755508343503783E-01,  5.745251556321011E-03,  9.947594703403090E-01, -1.752481187128098E-04,
2458456.833333333, A.D. 2018-Dec-04 08:00:00.0000,  3.063723292566656E-01,  8.686591495072383E-01,  3.756314260958459E-01,  5.745208843557903E-03,  9.947520748546304E-01, -1.797313097657231E-04,
2458456.875000000, A.D. 2018-Dec-04 09:00:00.0000,  3.056655923288008E-01,  8.688646603268891E-01,  3.757117966687761E-01,  5.745165054710500E-03,  9.947444930507315E-01, -1.841914916516585E-04,
2458456.916666667, A.D. 2018-Dec-04 10:00:00.0000,  3.049587036983288E-01,  8.690694768418753E-01,  3.757919467806315E-01,  5.745120195245371E-03,  9.947367258751197E-01, -1.886292484629753E-04,
2458456.958333333, A.D. 2018-Dec-04 11:00:00.0000,  3.042516649210909E-01,  8.692735994450664E-01,  3.758718771361398E-01,  5.745074270489816E-03,  9.947287742501887E-01, -1.930451535608088E-04,
2458457.000000000, A.D. 2018-Dec-04 12:00:00.0000,  3.035444775459025E-01,  8.694770285100878E-01,  3.759515884336301E-01,  5.745027285634469E-03,  9.947206390746682E-01, -1.974397694783021E-04,
2458457.041666667, A.D. 2018-Dec-04 13:00:00.0000,  3.028371431150829E-01,  8.696797643914955E-01,  3.760310813653629E-01,  5.744979245735800E-03,  9.947123212240595E-01, -2.018136490165495E-04,
2458457.083333333, A.D. 2018-Dec-04 14:00:00.0000,  3.021296631649799E-01,  8.698818074249427E-01,  3.761103566178540E-01,  5.744930155718568E-03,  9.947038215510579E-01, -2.061673341273094E-04,
2458457.125000000, A.D. 2018-Dec-04 15:00:00.0000,  3.014220392264803E-01,  8.700831579273394E-01,  3.761894148721917E-01,  5.744880020378177E-03,  9.946951408859617E-01, -2.105013575285520E-04,
2458457.166666667, A.D. 2018-Dec-04 16:00:00.0000,  3.007142728255188E-01,  8.702838161970045E-01,  3.762682568043501E-01,  5.744828844382975E-03,  9.946862800370709E-01, -2.148162427212079E-04,
2458457.208333333, A.D. 2018-Dec-04 17:00:00.0000,  3.000063654835781E-01,  8.704837825138100E-01,  3.763468830854978E-01,  5.744776632276488E-03,  9.946772397910719E-01, -2.191125036875478E-04,
2458457.250000000, A.D. 2018-Dec-04 18:00:00.0000,  2.992983187181807E-01,  8.706830571393194E-01,  3.764252943823001E-01,  5.744723388479563E-03,  9.946680209134113E-01, -2.233906459947337E-04,
2458457.291666667, A.D. 2018-Dec-04 19:00:00.0000,  2.985901340433776E-01,  8.708816403169178E-01,  3.765034913572187E-01,  5.744669117292480E-03,  9.946586241486589E-01, -2.276511660223905E-04,
2458457.333333333, A.D. 2018-Dec-04 20:00:00.0000,  2.978818129702298E-01,  8.710795322719360E-01,  3.765814746688074E-01,  5.744613822896975E-03,  9.946490502208603E-01, -2.318945529291067E-04,
2458457.375000000, A.D. 2018-Dec-04 21:00:00.0000,  2.971733570072879E-01,  8.712767332117666E-01,  3.766592449720041E-01,  5.744557509358225E-03,  9.946392998338791E-01, -2.361212864201806E-04,
2458457.416666667, A.D. 2018-Dec-04 22:00:00.0000,  2.964647676610629E-01,  8.714732433259741E-01,  3.767368029184187E-01,  5.744500180626756E-03,  9.946293736717270E-01, -2.403318392039825E-04,
2458457.458333333, A.D. 2018-Dec-04 23:00:00.0000,  2.957560464364974E-01,  8.716690627863994E-01,  3.768141491566193E-01,  5.744441840540307E-03,  9.946192723988885E-01, -2.445266759707950E-04,
2458457.500000000, A.D. 2018-Dec-05 00:00:00.0000,  2.950471948374321E-01,  8.718641917472556E-01,  3.768912843324151E-01,  5.744382492825642E-03,  9.946089966606327E-01, -2.487062548840962E-04,
2458457.541666667, A.D. 2018-Dec-05 01:00:00.0000,  2.943382143670703E-01,  8.720586303452188E-01,  3.769682090891384E-01,  5.744322141100302E-03,  9.945985470833177E-01, -2.528710254683385E-04,
2458457.583333333, A.D. 2018-Dec-05 02:00:00.0000,  2.936291065284384E-01,  8.722523786995129E-01,  3.770449240679213E-01,  5.744260788874328E-03,  9.945879242746877E-01, -2.570214313164176E-04,
2458457.625000000, A.D. 2018-Dec-05 03:00:00.0000,  2.929198728248470E-01,  8.724454369119859E-01,  3.771214299079747E-01,  5.744198439551899E-03,  9.945771288241583E-01, -2.611579085839379E-04,
2458457.666666667, A.D. 2018-Dec-05 04:00:00.0000,  2.922105147603503E-01,  8.726378050671827E-01,  3.771977272468627E-01,  5.744135096432960E-03,  9.945661613030969E-01, -2.652808879884231E-04,
2458457.708333333, A.D. 2018-Dec-05 05:00:00.0000,  2.915010338402048E-01,  8.728294832324089E-01,  3.772738167207786E-01,  5.744070762714792E-03,  9.945550222650962E-01, -2.693907920507683E-04,
2458457.750000000, A.D. 2018-Dec-05 06:00:00.0000,  2.907914315713264E-01,  8.730204714577898E-01,  3.773496989648168E-01,  5.744005441493527E-03,  9.945437122462345E-01, -2.734880382927543E-04,
2458457.791666667, A.D. 2018-Dec-05 07:00:00.0000,  2.900817094627498E-01,  8.732107697763229E-01,  3.774253746132472E-01,  5.743939135765643E-03,  9.945322317653358E-01, -2.775730378024484E-04,
2458457.833333333, A.D. 2018-Dec-05 08:00:00.0000,  2.893718690260872E-01,  8.734003782039241E-01,  3.775008442997871E-01,  5.743871848429397E-03,  9.945205813242181E-01, -2.816461958974008E-04,
2458457.875000000, A.D. 2018-Dec-05 09:00:00.0000,  2.886619117759904E-01,  8.735892967394682E-01,  3.775761086578755E-01,  5.743803582286250E-03,  9.945087614079385E-01, -2.857079117005973E-04,
2458457.916666667, A.D. 2018-Dec-05 10:00:00.0000,  2.879518392306104E-01,  8.737775253648222E-01,  3.776511683209443E-01,  5.743734340042207E-03,  9.944967724850282E-01, -2.897585792187126E-04,
2458457.958333333, A.D. 2018-Dec-05 11:00:00.0000,  2.872416529120631E-01,  8.739650640448750E-01,  3.777260239226932E-01,  5.743664124309180E-03,  9.944846150077253E-01, -2.937985868598933E-04,
2458458.000000000, A.D. 2018-Dec-05 12:00:00.0000,  2.865313543468961E-01,  8.741519127275575E-01,  3.778006760973640E-01,  5.743592937606267E-03,  9.944722894121983E-01, -2.978283173647106E-04,
2458458.041666667, A.D. 2018-Dec-05 13:00:00.0000,  2.858209450665586E-01,  8.743380713438613E-01,  3.778751254800160E-01,  5.743520782361041E-03,  9.944597961187680E-01, -3.018481487664126E-04,
2458458.083333333, A.D. 2018-Dec-05 14:00:00.0000,  2.851104266078764E-01,  8.745235398078476E-01,  3.779493727068040E-01,  5.743447660910773E-03,  9.944471355321207E-01, -3.058584535642184E-04,
2458458.125000000, A.D. 2018-Dec-05 15:00:00.0000,  2.843998005135278E-01,  8.747083180166524E-01,  3.780234184152557E-01,  5.743373575503646E-03,  9.944343080415171E-01, -3.098595995059676E-04,
2458458.166666667, A.D. 2018-Dec-05 16:00:00.0000,  2.836890683325278E-01,  8.748924058504846E-01,  3.780972632445538E-01,  5.743298528299937E-03,  9.944213140209979E-01, -3.138519495479310E-04,
2458458.208333333, A.D. 2018-Dec-05 17:00:00.0000,  2.829782316207161E-01,  8.750758031726192E-01,  3.781709078358188E-01,  5.743222521373176E-03,  9.944081538295829E-01, -3.178358617817977E-04,
2458458.250000000, A.D. 2018-Dec-05 18:00:00.0000,  2.822672919412502E-01,  8.752585098293842E-01,  3.782443528323947E-01,  5.743145556711265E-03,  9.943948278114676E-01, -3.218116893696072E-04,
2458458.291666667, A.D. 2018-Dec-05 19:00:00.0000,  2.815562508651059E-01,  8.754405256501406E-01,  3.783175988801382E-01,  5.743067636217594E-03,  9.943813362962129E-01, -3.257797822750623E-04,
2458458.333333333, A.D. 2018-Dec-05 20:00:00.0000,  2.808451099715847E-01,  8.756218504472584E-01,  3.783906466277109E-01,  5.742988761712114E-03,  9.943676795989347E-01, -3.297404838851122E-04,
2458458.375000000, A.D. 2018-Dec-05 21:00:00.0000,  2.801338708488265E-01,  8.758024840160850E-01,  3.784634967268743E-01,  5.742908934932414E-03,  9.943538580204858E-01, -3.336941347606313E-04,
2458458.416666667, A.D. 2018-Dec-05 22:00:00.0000,  2.794225350943322E-01,  8.759824261349081E-01,  3.785361498327902E-01,  5.742828157534741E-03,  9.943398718476373E-01, -3.376410707473064E-04,
2458458.458333333, A.D. 2018-Dec-05 23:00:00.0000,  2.787111043154951E-01,  8.761616765649147E-01,  3.786086066043247E-01,  5.742746431095044E-03,  9.943257213532563E-01, -3.415816232105230E-04,
2458458.500000000, A.D. 2018-Dec-06 00:00:00.0000,  2.779995801301395E-01,  8.763402350501415E-01,  3.786808677043563E-01,  5.742663757109977E-03,  9.943114067964801E-01, -3.455161195542864E-04,
2458458.541666667, A.D. 2018-Dec-06 01:00:00.0000,  2.772879641670707E-01,  8.765181013174206E-01,  3.787529338000900E-01,  5.742580136997888E-03,  9.942969284228881E-01, -3.494448840190659E-04,
2458458.583333333, A.D. 2018-Dec-06 02:00:00.0000,  2.765762580666359E-01,  8.766952750763216E-01,  3.788248055633767E-01,  5.742495572099813E-03,  9.942822864646739E-01, -3.533682347340258E-04,
2458458.625000000, A.D. 2018-Dec-06 03:00:00.0000,  2.758644634812933E-01,  8.768717560190835E-01,  3.788964836710372E-01,  5.742410063680431E-03,  9.942674811408094E-01, -3.572864873621909E-04,
2458458.666666667, A.D. 2018-Dec-06 04:00:00.0000,  2.751525820761970E-01,  8.770475438205445E-01,  3.789679688051936E-01,  5.742323612929029E-03,  9.942525126572134E-01, -3.611999533131680E-04,
2458458.708333333, A.D. 2018-Dec-06 05:00:00.0000,  2.744406155297913E-01,  8.772226381380643E-01,  3.790392616536071E-01,  5.742236220960459E-03,  9.942373812069166E-01, -3.651089398748307E-04,
2458458.750000000, A.D. 2018-Dec-06 06:00:00.0000,  2.737285655344201E-01,  8.773970386114406E-01,  3.791103629100224E-01,  5.742147888816070E-03,  9.942220869702232E-01, -3.690137502600421E-04,
2458458.791666667, A.D. 2018-Dec-06 07:00:00.0000,  2.730164337969497E-01,  8.775707448628193E-01,  3.791812732745202E-01,  5.742058617464655E-03,  9.942066301148741E-01, -3.729146846350432E-04,
2458458.833333333, A.D. 2018-Dec-06 08:00:00.0000,  2.723042220394059E-01,  8.777437564965997E-01,  3.792519934538767E-01,  5.741968407803380E-03,  9.941910107962089E-01, -3.768120388233093E-04,
2458458.875000000, A.D. 2018-Dec-06 09:00:00.0000,  2.715919319996283E-01,  8.779160730993341E-01,  3.793225241619330E-01,  5.741877260658724E-03,  9.941752291573283E-01, -3.807061037010504E-04,
2458458.916666667, A.D. 2018-Dec-06 10:00:00.0000,  2.708795640419048E-01,  8.780877081788744E-01,  3.793928697741166E-01,  5.741785253760952E-03,  9.941592986568100E-01, -3.845915478771605E-04,
2458458.958333333, A.D. 2018-Dec-06 11:00:00.0000,  2.701671227552562E-01,  8.782586336511807E-01,  3.794630237255874E-01,  5.741692235208273E-03,  9.941431929936745E-01, -3.884798543972426E-04,
2458459.000000000, A.D. 2018-Dec-06 12:00:00.0000,  2.694546085005224E-01,  8.784288627463125E-01,  3.795329903929173E-01,  5.741598281246425E-03,  9.941269253694620E-01, -3.923657249349019E-04,
2458459.041666667, A.D. 2018-Dec-06 13:00:00.0000,  2.687420230856250E-01,  8.785983949783348E-01,  3.796027705220567E-01,  5.741503392428578E-03,  9.941104958799510E-01, -3.962494344471088E-04,
2458459.083333333, A.D. 2018-Dec-06 14:00:00.0000,  2.680293683378289E-01,  8.787672298428715E-01,  3.796723648680071E-01,  5.741407569241927E-03,  9.940939046094964E-01, -4.001312551659043E-04,
2458459.125000000, A.D. 2018-Dec-06 15:00:00.0000,  2.673166461045077E-01,  8.789353668169674E-01,  3.797417741952504E-01,  5.741310812108658E-03,  9.940771516311983E-01, -4.040114548682251E-04,
2458459.166666667, A.D. 2018-Dec-06 16:00:00.0000,  2.666038582539335E-01,  8.791028053589460E-01,  3.798109992781923E-01,  5.741213121386934E-03,  9.940602370070696E-01, -4.078902987815144E-04,
2458459.208333333, A.D. 2018-Dec-06 17:00:00.0000,  2.658910066760898E-01,  8.792695449082633E-01,  3.798800409016189E-01,  5.741114497371906E-03,  9.940431607882148E-01, -4.117680452271694E-04,
2458459.250000000, A.D. 2018-Dec-06 18:00:00.0000,  2.651780932835074E-01,  8.794355848853506E-01,  3.799488998611643E-01,  5.741014940296716E-03,  9.940259230150007E-01, -4.156449501311512E-04,
2458459.291666667, A.D. 2018-Dec-06 19:00:00.0000,  2.644651200121296E-01,  8.796009246914566E-01,  3.800175769637968E-01,  5.740914450333556E-03,  9.940085237172419E-01, -4.195212647971305E-04,
2458459.333333333, A.D. 2018-Dec-06 20:00:00.0000,  2.637520888222022E-01,  8.797655637084800E-01,  3.800860730283174E-01,  5.740813027594729E-03,  9.939909629143829E-01, -4.233972357128816E-04,
2458459.375000000, A.D. 2018-Dec-06 21:00:00.0000,  2.630390016991935E-01,  8.799295012987983E-01,  3.801543888858757E-01,  5.740710672133745E-03,  9.939732406156888E-01, -4.272731047420935E-04,
2458459.416666667, A.D. 2018-Dec-06 22:00:00.0000,  2.623258606547448E-01,  8.800927368050898E-01,  3.802225253805024E-01,  5.740607383946463E-03,  9.939553568204421E-01, -4.311491093231630E-04,
2458459.458333333, A.D. 2018-Dec-06 23:00:00.0000,  2.616126677276520E-01,  8.802552695501500E-01,  3.802904833696603E-01,  5.740503162972243E-03,  9.939373115181438E-01, -4.350254815606078E-04,
2458459.500000000, A.D. 2018-Dec-07 00:00:00.0000,  2.608994249848811E-01,  8.804170988367035E-01,  3.803582637248133E-01,  5.740398009095169E-03,  9.939191046887236E-01, -4.389024485560216E-04,
2458459.541666667, A.D. 2018-Dec-07 01:00:00.0000,  2.601861345226189E-01,  8.805782239472087E-01,  3.804258673320163E-01,  5.740291922145290E-03,  9.939007363027555E-01, -4.427802322620711E-04,
2458459.583333333, A.D. 2018-Dec-07 02:00:00.0000,  2.594727984673608E-01,  8.807386441436587E-01,  3.804932950925251E-01,  5.740184901899939E-03,  9.938822063216853E-01, -4.466590485855609E-04,
2458459.625000000, A.D. 2018-Dec-07 03:00:00.0000,  2.587594189770372E-01,  8.808983586673762E-01,  3.805605479234290E-01,  5.740076948085077E-03,  9.938635146980653E-01, -4.505391088642166E-04,
2458459.666666667, A.D. 2018-Dec-07 04:00:00.0000,  2.580459982421813E-01,  8.810573667388027E-01,  3.806276267583065E-01,  5.739968060376723E-03,  9.938446613757995E-01, -4.544206171706245E-04,
2458459.708333333, A.D. 2018-Dec-07 05:00:00.0000,  2.573325384871399E-01,  8.812156675572841E-01,  3.806945325479050E-01,  5.739858238402429E-03,  9.938256462904009E-01, -4.583037723352184E-04,
2458459.750000000, A.D. 2018-Dec-07 06:00:00.0000,  2.566190419713300E-01,  8.813732603008499E-01,  3.807612662608482E-01,  5.739747481742850E-03,  9.938064693692618E-01, -4.621887646958037E-04,
2458459.791666667, A.D. 2018-Dec-07 07:00:00.0000,  2.559055109905411E-01,  8.815301441259881E-01,  3.808278288843671E-01,  5.739635789933356E-03,  9.937871305319343E-01, -4.660757795630709E-04,
2458459.833333333, A.D. 2018-Dec-07 08:00:00.0000,  2.551919478782904E-01,  8.816863181674158E-01,  3.808942214250643E-01,  5.739523162465771E-03,  9.937676296904301E-01, -4.699649939828945E-04,
2458459.875000000, A.D. 2018-Dec-07 09:00:00.0000,  2.544783550072284E-01,  8.818417815378458E-01,  3.809604449097049E-01,  5.739409598790157E-03,  9.937479667495309E-01, -4.738565779859042E-04,
2458459.916666667, A.D. 2018-Dec-07 10:00:00.0000,  2.537647347906012E-01,  8.819965333277485E-01,  3.810265003860412E-01,  5.739295098316752E-03,  9.937281416071221E-01, -4.777506927459196E-04,
2458459.958333333, A.D. 2018-Dec-07 11:00:00.0000,  2.530510896837711E-01,  8.821505726051118E-01,  3.810923889236704E-01,  5.739179660417958E-03,  9.937081541545388E-01, -4.816474910839844E-04,
2458460.000000000, A.D. 2018-Dec-07 12:00:00.0000,  2.523374221857977E-01,  8.823038984151957E-01,  3.811581116149284E-01,  5.739063284430498E-03,  9.936880042769379E-01, -4.855471167733200E-04,
2458460.041666667, A.D. 2018-Dec-07 13:00:00.0000,  2.516237348410854E-01,  8.824565097802872E-01,  3.812236695758199E-01,  5.738945969657665E-03,  9.936676918536886E-01, -4.894497037104788E-04,
2458460.083333333, A.D. 2018-Dec-07 14:00:00.0000,  2.509100302410973E-01,  8.826084056994501E-01,  3.812890639469903E-01,  5.738827715371728E-03,  9.936472167587878E-01, -4.933553757351019E-04,
2458460.125000000, A.D. 2018-Dec-07 15:00:00.0000,  2.501963110261432E-01,  8.827595851482752E-01,  3.813542958947367E-01,  5.738708520816479E-03,  9.936265788613025E-01, -4.972642455794471E-04,
2458460.166666667, A.D. 2018-Dec-07 16:00:00.0000,  2.494825798872424E-01,  8.829100470786291E-01,  3.814193666120650E-01,  5.738588385209942E-03,  9.936057780258377E-01, -5.011764145230854E-04,
2458460.208333333, A.D. 2018-Dec-07 17:00:00.0000,  2.487688395680666E-01,  8.830597904184025E-01,  3.814842773197936E-01,  5.738467307747271E-03,  9.935848141130381E-01, -5.050919714257129E-04,
2458460.250000000, A.D. 2018-Dec-07 18:00:00.0000,  2.480550928669685E-01,  8.832088140712590E-01,  3.815490292677057E-01,  5.738345287603807E-03,  9.935636869801193E-01, -5.090109917964149E-04,
2458460.291666667, A.D. 2018-Dec-07 19:00:00.0000,  2.473413426390983E-01,  8.833571169163847E-01,  3.816136237357545E-01,  5.738222323938371E-03,  9.935423964814349E-01, -5.129335372060465E-04,
2458460.333333333, A.D. 2018-Dec-07 20:00:00.0000,  2.466275917986157E-01,  8.835046978082421E-01,  3.816780620353237E-01,  5.738098415896759E-03,  9.935209424690846E-01, -5.168596541526273E-04,
2458460.375000000, A.D. 2018-Dec-07 21:00:00.0000,  2.459138433210009E-01,  8.836515555763240E-01,  3.817423455105463E-01,  5.737973562615474E-03,  9.934993247935584E-01, -5.207893733026036E-04,
2458460.416666667, A.D. 2018-Dec-07 22:00:00.0000,  2.452001002454711E-01,  8.837976890249156E-01,  3.818064755396861E-01,  5.737847763225732E-03,  9.934775433044309E-01, -5.247227078106295E-04,
2458460.458333333, A.D. 2018-Dec-07 23:00:00.0000,  2.444863656775082E-01,  8.839430969328608E-01,  3.818704535365839E-01,  5.737721016857735E-03,  9.934555978511014E-01, -5.286596525204783E-04,
2458460.500000000, A.D. 2018-Dec-08 00:00:00.0000,  2.437726427915038E-01,  8.840877780533359E-01,  3.819342809521741E-01,  5.737593322645246E-03,  9.934334882835856E-01, -5.326001828783136E-04,
2458460.541666667, A.D. 2018-Dec-08 01:00:00.0000,  2.430589348335296E-01,  8.842317311136347E-01,  3.819979592760752E-01,  5.737464679730503E-03,  9.934112144533659E-01, -5.365442528780306E-04,
2458460.583333333, A.D. 2018-Dec-08 02:00:00.0000,  2.423452451242393E-01,  8.843749548149633E-01,  3.820614900382579E-01,  5.737335087269467E-03,  9.933887762143027E-01, -5.404917939696883E-04,
2458460.625000000, A.D. 2018-Dec-08 03:00:00.0000,  2.416315770619101E-01,  8.845174478322488E-01,  3.821248748107973E-01,  5.737204544437488E-03,  9.933661734236113E-01, -5.444427134563807E-04,
